accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
5,2.0,3.0,1,4,1.0,52.3574672241,4.9299030645,3,4,3.178272545188862,1,0,1,0,0
2,2.0,1.0,1,1,1.0,52.3535194765,4.7862498806,1,0,8.192456679479768,1,0,0,1,0
4,1.0,2.0,2,1,2.0,52.3608893027,4.890197588,2,2,2.1278670361371703,1,0,1,0,0
2,0.5,0.0,1,1,1.0,52.3666270073,4.872871377,1,156,2.2793803596308906,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.345225847,4.9123934706,2,5,3.8753121224943667,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.353432348,4.9203001719,2,8,3.193349334489042,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3634138534,4.8652024734,5,4,2.909652685884637,1,0,1,0,0
2,1.0,1.0,29,1,32.0,52.3570593793,4.8545566096,2,0,3.9138476804689857,0,1,1,0,0
2,1.5,1.0,2,1,2.0,52.3610402976,4.8618901994,2,5,3.24884806688997,1,0,0,1,0
1,1.0,1.0,2,1,2.0,52.3661389868,4.8568937502,6,1,3.2297904567501226,0,1,0,1,0
2,1.0,1.0,2,1,2.0,52.3820430254,4.871914554,1,8,1.8932554438785103,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3761058428,4.8760690174,2,6,1.621413941089868,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3784127646,4.8800331877000005,2,15,1.3186752962203976,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3694366838,4.9307185117,2,9,2.383257322005764,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3723039628,4.8570255487,3,11,2.9767776676062483,1,0,1,0,0
3,1.5,1.0,15,1,15.0,52.3746945218,4.9002655128,1,25,0.5026475641903395,1,0,0,1,0
2,1.0,1.0,4,2,4.0,52.3624557924,4.8848677912,2,4,2.105695769878482,1,0,0,1,0
4,1.5,2.0,1,1,1.0,52.3737327541,4.8977374860000005,3,4,0.6171141409394493,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3522788508,4.8956733626,2,51,3.0012438667484385,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3583965185,4.9061613514,4,32,2.355261099131805,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3574927718,4.8919853639,4,7,2.4633559080553993,1,0,1,0,0
3,1.5,2.0,1,1,1.0,52.3841604052,4.8856491549,3,1,1.0858672046394198,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.390623952,4.8733612578,2,9,2.177435479659591,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3680109539,4.8508369367,3,0,3.5230159369444762,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3585433848,4.8546528117,1,11,3.8071382706911843,0,1,1,0,0
1,1.0,1.0,5,1,5.0,52.3734277849,4.9097765734,1,6,0.949970525601069,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3841284063,4.9134091156,6,2,1.0955639303869305,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3517994767,4.8976086854,2,2,3.0461746753302763,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3609204853,4.8926791581,2,2,2.081135749892052,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.390460145,4.8758634186,3,5,2.0307492234517674,1,0,1,0,0
4,1.5,3.0,1,2,1.0,52.3426267459,4.9026313999,4,37,4.0687853717403035,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3638869212,4.9338266413,1,8,2.8874318135324537,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3790792525,4.8511804225,1,11,3.273076919139992,1,0,0,1,0
2,1.0,1.0,4,1,4.0,52.341990664,4.9099200152,3,0,4.194508771104467,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3639111839,4.9256057347,2,7,2.4568299645371163,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3564355068,4.8503623347,2,0,4.180687955209554,1,0,1,0,0
2,4.0,1.0,8,1,8.0,52.3917321855,4.8820229904,3,2,1.8267165946246329,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3736433441,4.8815982872,3,9,1.3576700976584186,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3793496853,4.9607999905,3,0,4.1629607931368815,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3433819696,4.9103059380000005,3,9,4.04691936925238,1,0,1,0,0
2,0.5,1.0,2,2,2.0,52.382137289,4.8370108871,1,37,4.246747841252469,0,1,0,1,0
5,1.0,2.0,1,2,1.0,52.3485363432,4.8912648647,2,12,3.451059453405003,1,0,1,0,0
2,1.0,1.0,91,1,103.0,52.3601669929,4.9050405199,2,1,2.1478135717752354,0,1,1,0,0
2,1.0,1.0,3,1,3.0,52.3677586576,4.8765208204,3,19,2.0072995871412616,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3487686149,4.8489459561,3,8,4.812867763631371,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3573335246,4.8904630639,2,1,2.5037571947547015,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3678336408,4.8507282149,2,3,3.53690722574269,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3678751294,4.8938564534,2,20,1.3129058156472515,0,1,1,0,0
2,1.0,0.0,2,1,2.0,52.375066059,4.8756568444,30,5,1.6765967661518932,0,1,0,1,0
4,1.0,1.0,1,2,1.0,52.3062930954,4.9762567625,1,19,9.63446935945667,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3575781048,4.9000403506,2,2,2.4018690585428586,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3629626529,4.8612700275,2,0,3.155126282165279,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3638468447,4.9436717969,3,7,3.4519709920589623,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3701766556,4.8499896674,2,0,3.500490107707114,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3700137402,4.9286416269,1,4,2.228607336529282,0,1,1,0,0
4,1.0,2.0,1,2,1.0,52.3476509774,4.9113497879,2,29,3.5967807670719196,0,1,1,0,0
1,1.0,1.0,1,1,1.0,52.3544046653,4.890193527,1,1,2.8245848679408234,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3443309036,4.8621468088,3,3,4.62671705058112,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.383782116,4.8767932002,3,5,1.6181498547834006,1,0,1,0,0
2,1.0,0.0,9,1,10.0,52.388429371,4.8824868983,3,11,1.541176013092526,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3522920914,4.889808527,2,4,3.059407984924002,1,0,1,0,0
4,1.5,3.0,1,1,1.0,52.3712278328,4.8494553921,4,3,3.503896677063476,1,0,1,0,0
4,1.0,1.0,8,2,8.0,52.3678598366,4.8977988963,3,0,1.2638144949538734,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3737961558,4.8589459412,3,29,2.811070180900678,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3539478251,4.9001628652,1,21,2.8053679917477883,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3524922175,4.8851045387,4,2,3.121894793624969,1,0,1,0,0
2,2.0,1.0,5,1,5.0,52.3622414045,4.8773102816,1,144,2.408180854963948,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3465171621,4.8902226107,3,4,3.6840433440872484,1,0,1,0,0
3,1.0,1.0,5,2,5.0,52.3841655514,4.8935435859,3,62,0.6821355036614248,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3624948247,4.9065410762,3,8,1.9168362431580857,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3851357794,4.8487999224,2,9,3.497300735583194,1,0,1,0,0
4,2.0,4.0,1,8,2.0,52.3640343282,4.8520748071,4,9,3.6275336998520125,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3500030277,4.9990045408,5,3,7.494835650201167,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3645477151,4.8968302925,1,3,1.6365541420787073,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3571974069,4.924322278,2,4,2.9706313979378947,1,0,1,0,0
4,1.0,0.0,2,1,4.0,52.386688282,4.9101592876,2,15,1.1063510135840413,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3725717152,4.8633146655,2,4,2.558084189408842,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3650274768,4.9261848518,2,3,2.40233353057769,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3496885507,4.9070068276,2,37,3.318302905612995,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3664350078,4.8808298404,3,38,1.897710224801148,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.382854721,4.8873702548,3,9,0.913906022859288,1,0,1,0,0
4,1.0,2.0,1,3,1.0,52.3618049852,4.9087169258,3,23,2.0319425883840605,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3672978462,4.8835926177,2,18,1.703153775818717,1,0,0,1,0
5,1.5,2.0,1,1,1.0,52.3686153623,4.9098096253,3,12,1.369814381991513,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3630703111,4.9073163152,1,2,1.869380552738407,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3852720937,4.8743460618,3,15,1.8308672141771025,1,0,1,0,0
4,1.5,2.0,4,4,4.0,52.4242753003,4.8872107606,2,2,5.078264269343539,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3717805695,4.8521344175,2,6,3.3125384562512648,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3555161973,4.8927551224,3,16,2.669357406131187,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3615329272,4.8614329713,2,1,3.239771600666306,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3525365803,4.8868868702,3,0,3.08163757751368,1,0,1,0,0
4,1.0,2.0,2,4,2.0,52.3605485533,4.8600299382,3,1,3.3819206327451616,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3628051767,4.8667765455000005,2,2,2.867621504834443,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3863840631,4.8762859493,1,32,1.7617831990707058,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.35328947,4.9227439368,2,4,3.2841660399592962,1,0,1,0,0
4,1.0,2.0,20,2,24.0,52.3692727254,4.8658005266,2,11,2.5337330698555385,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3167743406,4.9533934706,3,5,7.843730807940164,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3583046013,4.8795588941,2,24,2.6840311723413275,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3516091713,4.8540603519,3,2,4.344096259503976,0,1,1,0,0
2,1.0,0.0,3,1,4.0,52.3633990596,4.9054507412,2,23,1.8015642483437606,1,0,1,0,0
2,1.0,1.0,2,1,3.0,52.3763020851,4.887148303,6,13,0.8928430415282973,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3475870958,4.8891879327000005,2,4,3.57989281145815,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3558383585,4.8903292248,1,22,2.6673225886217504,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3840366841,4.871708579,3,11,1.9560722856232318,1,0,1,0,0
5,1.0,2.0,3,4,3.0,52.3454102267,4.9092086714,4,2,3.8118620773825556,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3710174723,4.8757776682,6,0,1.8437748638705265,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3827348169,4.8889461643,2,147,0.8130624651344385,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3786751533,4.8574008428,1,2,2.851679851908991,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3548850027,4.8522557068,4,7,4.188146268934367,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3828190456,4.8181587169,3,18,5.5275705568993505,1,0,1,0,0
3,1.5,2.0,1,1,1.0,52.3870341388,4.9187246769,6,0,1.572453531193144,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3695544392,4.8615969824,2,3,2.7810735576411045,1,0,1,0,0
4,1.0,2.0,20,2,24.0,52.3705805648,4.8496141965,3,0,3.512401503027983,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3624822006,4.9143420852,2,7,2.1142961025809064,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3595709747,4.8623752986,2,1,3.3277462711839854,1,0,0,1,0
2,3.0,1.0,7,1,7.0,52.3538756191,5.0046743601,1,24,7.675218617205116,0,1,0,1,0
5,1.5,3.0,1,4,1.0,52.3269814433,4.9829489103,2,30,8.111275838909817,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.343766306,4.9052766738999996,5,1,3.956289521864413,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3529078032,4.892679334,2,36,2.9562155798361642,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3757782394,4.8737119731,2,32,1.7853976621045686,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3426755887,4.9081480693,2,1,4.10045289352791,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3153525251,4.981119584,3,4,9.00404699936479,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3722660692,4.8750994839,1,15,1.8211164204007069,1,0,1,0,0
4,2.5,2.0,1,1,1.0,52.3777515407,4.8864881301,2,8,0.8923992066757729,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3616674828,4.8641406165,2,6,3.0861249977884744,0,1,1,0,0
2,1.0,2.0,1,1,1.0,52.3513945749,4.8890916494,2,3,3.167338493840433,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3515420673,4.8479496044,2,1,4.652096842054675,1,0,1,0,0
4,1.5,3.0,1,1,1.0,52.3766112491,4.8391682736,2,8,4.09803041124613,1,0,1,0,0
2,1.0,1.0,5,2,5.0,52.3702117766,4.9305827299,2,65,2.336995366005964,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3638208951,4.8914441279,2,10,1.7916901893455652,1,0,1,0,0
4,1.5,2.0,2,1,1.0,52.3851619964,4.9578608383,5,11,4.01848258029439,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3828122747,4.871811072,2,0,1.916282235462605,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3675194129,4.9066561537,4,0,1.3863349502621403,1,0,1,0,0
4,1.0,3.0,9,3,9.0,52.3451868195,4.9110036516,1,11,3.859244834813612,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3568138785,4.8985251246,2,3,2.4871975127450296,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3669328313,4.8528330974,2,4,3.4422788829579143,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3772290972,4.873723074,2,60,1.7574683854242041,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3790125099,4.8948618583,1,1,0.3105656114524347,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.398050643,4.9159752763,2,6,2.3774314955957356,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3625014186,4.8609320048,4,0,3.203379828132893,1,0,1,0,0
2,1.0,1.0,29,1,32.0,52.3724562642,4.8630475526,2,10,2.579140935951206,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.348704448,4.8530087534,1,10,4.625909755730914,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3516581809,4.8874154773,4,0,3.1661433135530803,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3672937401,4.882521876,2,18,1.7502372200709748,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3663101894,4.8695184368,3,11,2.483278206130738,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3898161579,4.8842087085,2,252,1.568638151853101,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.360343098,4.9170998624,3,17,2.413099221187367,1,0,0,1,0
3,1.5,2.0,1,2,1.0,52.368178944,4.8672153557,3,12,2.504754174346553,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3831061634,4.8858519097,2,43,1.0187672668814955,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3682659616,4.8535805244,3,24,3.3390654196351837,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3582896441,4.9225762205,2,1,2.803559095181187,1,0,1,0,0
4,1.0,1.0,2,1,2.0,52.3783635032,4.8794840277,1,8,1.3562100043828589,1,0,0,1,0
4,1.0,1.0,1,2,1.0,52.3585507905,4.8810314614,1,262,2.6111927590335693,1,0,0,1,0
4,1.0,4.0,1,1,1.0,52.4063260329,4.9024940015,3,1,3.0227509705450655,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3508502269,4.8951040727,6,10,3.1628069674892747,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.381986327,4.8770966807,2,8,1.546550207039102,1,0,1,0,0
2,1.0,1.0,50,1,106.0,52.3508940441,4.8483901462,2,1,4.677807825014825,1,0,1,0,0
2,2.0,1.0,1,1,1.0,52.3546909979,4.9011239362,2,0,2.7247657213301153,1,0,0,1,0
2,1.5,1.0,1,1,2.0,52.3694084213,4.8555741135,1,8,3.167634242651409,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3951536373,4.9143939718,1,2,2.0438184224168903,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3623132996,4.894196973,14,0,1.9086408127960914,1,0,1,0,0
4,1.0,1.0,4,2,4.0,52.3570387285,4.8912275088,2,25,2.523602085202946,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3622439474,4.8672989638,2,3,2.880711806494372,1,0,1,0,0
2,1.0,2.0,11,1,15.0,52.3534532043,4.9066959019,5,6,2.9020670012942875,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3493399218,4.9018424023,2,6,3.3210158311355626,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3484312837,4.8599950354,3,20,4.340926612683834,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.4079041837,4.9009806648000005,7,0,3.192707950172203,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3643673773,4.8976689229,2,9,1.651387487590179,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3608203629,4.9027049406,7,3,2.0532678863211076,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3636759952,4.888868033,2,6,1.8669164669195941,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3886372734,4.9139586514,3,0,1.4399055137154897,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3602132469,4.9165787210000005,2,14,2.4083546091729775,1,0,1,0,0
2,1.0,1.0,25,1,25.0,52.3720830376,4.8803059668,2,0,1.518847948156294,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3527003359,4.9048237306,3,12,2.966213078392516,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3638742687,4.8448417483,2,4,4.075964611223237,1,0,0,1,0
6,2.5,5.0,1,4,1.0,52.3842804367,4.837536987,5,3,4.2362553139808155,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3594467738,4.8605304896,2,1,3.4321064072179333,1,0,0,1,0
4,1.0,2.0,2,2,4.0,52.3492091759,4.8904502546,1,8,3.386790368411532,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3873706718,4.9268205524,3,1,2.0683279308363174,1,0,1,0,0
6,1.0,2.0,5,3,7.0,52.3595866261,4.9022677652,7,6,2.1868028196101905,1,0,1,0,0
2,1.0,1.0,42,1,43.0,52.3615020505,4.9344034281999996,2,6,3.081115881286132,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3637107087,4.8771844035,1,6,2.2883680775245616,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3682705238,4.8494830953,4,36,3.599276286417155,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3618259204,4.9265559887,3,63,2.6664266894992203,0,1,0,1,0
5,2.0,3.0,1,1,1.0,52.3548892602,4.880253649,3,7,2.9974844810716537,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3516098822,4.924315997,3,5,3.4991299123899013,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3570920794,4.9131922101,4,2,2.6270554322305655,1,0,1,0,0
2,2.0,1.0,1,1,1.0,52.3672825924,4.8806073838,3,10,1.838880521178863,0,1,1,0,0
3,1.0,1.0,1,2,1.0,52.366273374,4.8700252485,3,36,2.4576460835979286,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3853142246,4.8729377869,7,5,1.921617393993258,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.372914202,4.8581717931,3,14,2.8845405289511072,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3566540432,4.8709584371,2,40,3.162799755563954,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3832511223,4.9098145301,2,10,0.8365667226750699,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3582047583,4.9218338455,2,27,2.7835560133920016,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3455232181,4.8972232159,2,0,3.744112578562659,1,0,1,0,0
2,1.0,1.0,7,1,7.0,52.3756421836,4.8740425333,3,1,1.7668047915144285,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.4249145378,4.8588746373,7,0,5.777539847900368,1,0,1,0,0
7,1.5,4.0,1,2,1.0,52.406973474,4.9323818919,2,21,3.81129621614453,1,0,1,0,0
6,1.0,1.0,1,2,1.0,52.3921366151,4.9400251364,1,2,3.1065559240915532,0,1,1,0,0
3,1.0,2.0,1,1,1.0,52.3442156286,4.9076801632,1,0,3.92652951443605,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3609739332,4.8712503036,2,1,2.784419538158122,1,0,0,1,0
2,1.0,0.0,91,1,103.0,52.3625021387,4.8778335484,2,5,2.363413208697004,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3512542439,4.8934390051,2,7,3.1307672271363076,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3857510225,4.8858236628,3,6,1.176277076912634,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3503815436,4.9121879288,3,25,3.3162056611078587,1,0,1,0,0
1,1.0,1.0,13,1,13.0,52.3432720205,4.8446182383,3,3,5.455868331389915,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3535079888,4.9027285377,1,3,2.8625634277373555,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.361936891,4.8984742865,2,3,1.9182411331723124,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3616840964,4.9281378169,1,24,2.7527182639019268,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3561847764,4.8976010492,3,65,2.5593606549142556,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3641634148,4.8846747522000005,2,2,1.946861441129836,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3167107239,4.9866176374,4,29,9.12314791508519,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3833558911,4.8552986854,2,10,3.0291495161809308,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3992373639,4.8952204345,1,5,2.2461026532607837,0,1,1,0,0
2,1.0,0.0,28,1,36.0,52.370493018,4.865634514,2,8,2.4881131328732113,1,0,1,0,0
4,2.5,2.0,1,2,1.0,52.3355879512,4.8871301194,2,6,4.916567522325687,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3493380605,4.9338846067,1,0,4.058283050760414,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3864065316,4.8904279397,4,5,1.0080661829239328,1,0,1,0,0
4,1.0,2.0,50,1,106.0,52.3470558184,4.8929067692,3,0,3.5981447645309013,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3755136002,4.8752965831,2,4,1.6873882016992805,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3676282353,4.8827626722,1,4,1.7114958996377954,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3911722129,4.8913816863,3,2,1.4392052321779416,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3570043971,4.8974515766,4,23,2.4689222946271134,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3440706541,4.9074076728,2,0,3.9398929195963017,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3519940102,4.8907198909,2,20,3.0793111721139663,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3612383236,4.8549831136,2,6,3.615745433661746,0,1,1,0,0
4,1.0,1.0,2,2,2.0,52.3604646252,4.8654638248,2,27,3.1049707000307576,1,0,1,0,0
2,0.5,1.0,2,1,2.0,52.3504501094,4.7993625126,1,184,7.5038178218843425,1,0,0,1,0
2,1.0,1.0,1,1,3.0,52.3646433776,4.9071492335,7,7,1.69908929395276,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3654457981,4.8782190767,4,0,2.0984420057266107,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3679168371,4.8387538389,2,3,4.302887426620973,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3484027089,4.8484902923,1,0,4.863452190877404,1,0,1,0,0
5,1.0,5.0,1,4,1.0,52.344695211,4.8004746233,2,8,7.732250570078822,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3651786622,4.8629894916000005,2,14,2.9217470618564754,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3634067714,4.9401229749,2,125,3.2707632993195763,1,0,0,1,0
4,1.0,3.0,1,1,1.0,52.3641671902,4.9432841626,10,3,3.411559075489391,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.376705752,4.8402202129,2,2,4.026110569314261,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3556394812,4.8535700049,3,4,4.065905467698574,1,0,1,0,0
2,1.0,0.0,5,1,5.0,52.3808062999,4.8819158064,3,9,1.2016275442693252,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3750484485,4.9010544226,3,2,0.4731153645346765,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3740397814,4.9004052135,2,3,0.5760114487393996,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3899214105,4.9429343924,1,2,3.1825835379162593,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3571717193,4.8477203735,1,23,4.2774673004385875,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3631924648,4.8974955482,3,13,1.7824603294465746,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3614272115,4.8918525774,1,4,2.0396550989858215,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3745487332,4.9080874675,2,204,0.7815003562668451,1,0,0,1,0
4,1.0,2.0,1,2,2.0,52.3797248509,4.8778635308,2,2,1.46421930593206,0,1,1,0,0
4,1.0,2.0,1,3,1.0,52.3819147251,4.9064151396,3,1,0.5623040161631161,1,0,1,0,0
4,1.0,2.0,28,1,29.0,52.3593360985,4.8493600719,3,0,4.050770759040916,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3272089474,4.8801827,2,2,5.922192959735721,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3729058914,4.8786606266,2,0,1.5725492217706285,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3673002666,4.9051182226000005,2,0,1.3763270545112598,1,0,1,0,0
4,2.0,3.0,1,4,1.0,52.3746039616,4.9447026922,2,4,3.113116718996241,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3430795566,4.8949125968,2,1,4.0243644795126325,1,0,1,0,0
